,State,Food Insecurity Rate,Child food insecurity rate,Year
14343,Nebraska,0.121,0.205,2013
14344,Nebraska,0.12,0.22,2013
14345,Nebraska,0.153,0.312,2013
14346,Nebraska,0.128,0.195,2013
14347,Nebraska,0.122,0.213,2013
14348,Nebraska,0.124,0.212,2013
14349,Nebraska,0.11699999999999999,0.232,2013
14350,Nebraska,0.122,0.203,2013
14351,Nebraska,0.141,0.212,2013
14352,Nebraska,0.12300000000000001,0.208,2013
14353,Nebraska,0.12,0.2,2013
14354,Nebraska,0.142,0.26,2013
14355,Nebraska,0.10300000000000001,0.18,2013
14356,Nebraska,0.114,0.182,2013
14357,Nebraska,0.106,0.179,2013
14358,Nebraska,0.105,0.203,2013
14359,Nebraska,0.114,0.189,2013
14360,Nebraska,0.125,0.215,2013
14361,Nebraska,0.14300000000000002,0.273,2013
14362,Nebraska,0.113,0.183,2013
14363,Nebraska,0.11699999999999999,0.225,2013
14364,Nebraska,0.11,0.183,2013
14365,Nebraska,0.11199999999999999,0.192,2013
14366,Nebraska,0.111,0.214,2013
14367,Nebraska,0.11699999999999999,0.186,2013
14368,Nebraska,0.13699999999999998,0.25,2013
14369,Nebraska,0.121,0.235,2013
14370,Nebraska,0.115,0.202,2013
14371,Nebraska,0.105,0.195,2013
14372,Nebraska,0.12,0.216,2013
14373,Nebraska,0.122,0.199,2013
14374,Nebraska,0.17800000000000002,0.296,2013
14375,Nebraska,0.128,0.211,2013
14376,Nebraska,0.11,0.189,2013
14377,Nebraska,0.135,0.214,2013
14378,Nebraska,0.125,0.219,2013
14379,Nebraska,0.136,0.22,2013
14380,Nebraska,0.122,0.189,2013
14381,Nevada,0.15,0.263,2013
14382,Nevada,0.15,0.253,2013
14383,Nevada,0.141,0.259,2013
14384,Nevada,0.09699999999999999,0.198,2013
14385,Nevada,0.146,0.231,2013
14386,Nevada,0.141,0.23,2013
14387,Nevada,0.10400000000000001,0.205,2013
14388,Nevada,0.081,0.194,2013
14389,Nevada,0.185,0.288,2013
14390,Nevada,0.165,0.287,2013
14391,Nevada,0.18100000000000002,0.298,2013
14392,Nevada,0.16899999999999998,0.322,2013
14393,Nevada,0.146,0.296,2013
14394,Nevada,0.13,0.23,2013
14395,Nevada,0.147,0.258,2013
14396,Nevada,0.132,0.252,2013
14397,Nevada,0.152,0.276,2013
14398,New Hampshire,0.10400000000000001,0.166,2013
14399,New Hampshire,0.10099999999999999,0.159,2013
14400,New Hampshire,0.111,0.163,2013
14401,New Hampshire,0.126,0.202,2013
14402,New Hampshire,0.109,0.16,2013
14403,New Hampshire,0.10300000000000001,0.149,2013
14404,New Hampshire,0.10099999999999999,0.146,2013
14405,New Hampshire,0.091,0.134,2013
14406,New Hampshire,0.114,0.159,2013
14407,New Hampshire,0.10300000000000001,0.16,2013
14408,New Jersey,0.15,0.219,2013
14409,New Jersey,0.09699999999999999,0.153,2013
14410,New Jersey,0.111,0.148,2013
14411,New Jersey,0.13699999999999998,0.188,2013
14412,New Jersey,0.14,0.219,2013
14413,New Jersey,0.14800000000000002,0.223,2013
14414,New Jersey,0.179,0.191,2013
14415,New Jersey,0.115,0.169,2013
14416,New Jersey,0.135,0.215,2013
14417,New Jersey,0.07200000000000001,0.133,2013
14418,New Jersey,0.11900000000000001,0.156,2013
14419,New Jersey,0.102,0.158,2013
14420,New Jersey,0.1,0.153,2013
14421,New Jersey,0.077,0.133,2013
14422,New Jersey,0.11,0.204,2013
14423,New Jersey,0.12300000000000001,0.214,2013
14424,New Jersey,0.13699999999999998,0.204,2013
14425,New Jersey,0.079,0.128,2013
14426,New Jersey,0.08800000000000001,0.159,2013
14427,New Jersey,0.11599999999999999,0.167,2013
14428,New Jersey,0.10400000000000001,0.172,2013
14429,New Mexico,0.158,0.251,2013
14430,New Mexico,0.172,0.262,2013
14431,New Mexico,0.153,0.258,2013
14432,New Mexico,0.18,0.32,2013
14433,New Mexico,0.153,0.25,2013
14434,New Mexico,0.172,0.253,2013
14435,New Mexico,0.149,0.232,2013
14436,New Mexico,0.15,0.284,2013
14437,New Mexico,0.127,0.207,2013
14438,New Mexico,0.15,0.274,2013
14439,New Mexico,0.11199999999999999,0.261,2013
14440,New Mexico,0.138,0.228,2013
14441,New Mexico,0.153,0.291,2013
14442,New Mexico,0.125,0.212,2013
14443,New Mexico,0.154,0.256,2013
14444,New Mexico,0.133,0.18,2013
14445,New Mexico,0.20600000000000002,0.376,2013
14446,New Mexico,0.243,0.346,2013
14447,New Mexico,0.128,0.281,2013
14448,New Mexico,0.18100000000000002,0.276,2013
14449,New Mexico,0.156,0.274,2013
14450,New Mexico,0.121,0.258,2013
14451,New Mexico,0.17800000000000002,0.273,2013
14452,New Mexico,0.153,0.24,2013
14453,New Mexico,0.193,0.283,2013
14454,New Mexico,0.134,0.279,2013
14455,New Mexico,0.135,0.239,2013
14456,New Mexico,0.183,0.298,2013
14457,New Mexico,0.154,0.264,2013
14458,New Mexico,0.163,0.31,2013
14459,New Mexico,0.18100000000000002,0.32,2013
14460,New Mexico,0.15,0.213,2013
14461,New Mexico,0.141,0.275,2013
14462,New York,0.133,0.187,2013
14463,New York,0.132,0.244,2013
14464,New York,0.188,0.278,2013
14465,New York,0.141,0.244,2013
14466,New York,0.138,0.264,2013
14467,New York,0.12300000000000001,0.223,2013
14468,New York,0.13699999999999998,0.256,2013
14469,New York,0.141,0.243,2013
14470,New York,0.124,0.236,2013
14471,New York,0.13699999999999998,0.234,2013
14472,New York,0.11,0.194,2013
14473,New York,0.136,0.226,2013
14474,New York,0.126,0.241,2013
14475,New York,0.10400000000000001,0.174,2013
14476,New York,0.139,0.217,2013
14477,New York,0.129,0.237,2013
14478,New York,0.145,0.268,2013
14479,New York,0.142,0.259,2013
14480,New York,0.11900000000000001,0.218,2013
14481,New York,0.128,0.231,2013
14482,New York,0.107,0.196,2013
14483,New York,0.133,0.247,2013
14484,New York,0.154,0.257,2013
14485,New York,0.198,0.252,2013
14486,New York,0.131,0.242,2013
14487,New York,0.12,0.217,2013
14488,New York,0.11800000000000001,0.222,2013
14489,New York,0.135,0.205,2013
14490,New York,0.135,0.267,2013
14491,New York,0.07,0.143,2013
14492,New York,0.153,0.209,2013
14493,New York,0.134,0.224,2013
14494,New York,0.136,0.238,2013
14495,New York,0.135,0.212,2013
14496,New York,0.10800000000000001,0.192,2013
14497,New York,0.102,0.197,2013
14498,New York,0.128,0.24,2013
14499,New York,0.141,0.261,2013
14500,New York,0.124,0.22,2013
14501,New York,0.064,0.149,2013
14502,New York,0.133,0.206,2013
14503,New York,0.126,0.215,2013
14504,New York,0.106,0.192,2013
14505,New York,0.09699999999999999,0.196,2013
14506,New York,0.14800000000000002,0.272,2013
14507,New York,0.09699999999999999,0.171,2013
14508,New York,0.125,0.209,2013
14509,New York,0.11699999999999999,0.218,2013
14510,New York,0.11599999999999999,0.21,2013
14511,New York,0.11900000000000001,0.212,2013
14512,New York,0.138,0.253,2013
14513,New York,0.071,0.152,2013
14514,New York,0.13699999999999998,0.242,2013
14515,New York,0.109,0.21,2013
14516,New York,0.138,0.2,2013
14517,New York,0.11800000000000001,0.202,2013
14518,New York,0.11900000000000001,0.222,2013
14519,New York,0.12,0.231,2013
14520,New York,0.11199999999999999,0.213,2013
14521,New York,0.094,0.16,2013
14522,New York,0.11900000000000001,0.221,2013
14523,New York,0.11699999999999999,0.241,2013
14524,North Carolina,0.16699999999999998,0.261,2013
14525,North Carolina,0.153,0.276,2013
14526,North Carolina,0.154,0.286,2013
14527,North Carolina,0.225,0.272,2013
14528,North Carolina,0.16899999999999998,0.303,2013
14529,North Carolina,0.163,0.274,2013
14530,North Carolina,0.19,0.274,2013
14531,North Carolina,0.237,0.269,2013
14532,North Carolina,0.21899999999999997,0.298,2013
14533,North Carolina,0.16,0.272,2013
14534,North Carolina,0.154,0.249,2013
14535,North Carolina,0.17,0.29,2013
14536,North Carolina,0.146,0.222,2013
14537,North Carolina,0.17,0.286,2013
14538,North Carolina,0.128,0.21,2013
14539,North Carolina,0.153,0.263,2013
14540,North Carolina,0.19699999999999998,0.277,2013
14541,North Carolina,0.158,0.264,2013
14542,North Carolina,0.12,0.211,2013
14543,North Carolina,0.16399999999999998,0.29,2013
14544,North Carolina,0.22,0.318,2013
14545,North Carolina,0.161,0.318,2013
14546,North Carolina,0.187,0.275,2013
14547,North Carolina,0.20800000000000002,0.292,2013
14548,North Carolina,0.18100000000000002,0.269,2013
14549,North Carolina,0.2,0.246,2013
14550,North Carolina,0.127,0.217,2013
14551,North Carolina,0.145,0.248,2013
14552,North Carolina,0.158,0.265,2013
14553,North Carolina,0.136,0.244,2013
14554,North Carolina,0.17800000000000002,0.285,2013
14555,North Carolina,0.182,0.217,2013
14556,North Carolina,0.257,0.306,2013
14557,North Carolina,0.172,0.245,2013
14558,North Carolina,0.162,0.23,2013
14559,North Carolina,0.17600000000000002,0.269,2013
14560,North Carolina,0.17800000000000002,0.269,2013
14561,North Carolina,0.188,0.315,2013
14562,North Carolina,0.171,0.235,2013
14563,North Carolina,0.187,0.271,2013
14564,North Carolina,0.192,0.24,2013
14565,North Carolina,0.251,0.295,2013
14566,North Carolina,0.172,0.248,2013
14567,North Carolina,0.14800000000000002,0.283,2013
14568,North Carolina,0.13,0.237,2013
14569,North Carolina,0.24100000000000002,0.266,2013
14570,North Carolina,0.187,0.254,2013
14571,North Carolina,0.20199999999999999,0.282,2013
14572,North Carolina,0.15,0.24,2013
14573,North Carolina,0.166,0.278,2013
14574,North Carolina,0.147,0.241,2013
14575,North Carolina,0.187,0.256,2013
14576,North Carolina,0.16699999999999998,0.27,2013
14577,North Carolina,0.215,0.277,2013
14578,North Carolina,0.147,0.261,2013
14579,North Carolina,0.172,0.31,2013
14580,North Carolina,0.163,0.304,2013
14581,North Carolina,0.151,0.263,2013
14582,North Carolina,0.215,0.276,2013
14583,North Carolina,0.175,0.222,2013
14584,North Carolina,0.166,0.298,2013
14585,North Carolina,0.18,0.289,2013
14586,North Carolina,0.154,0.259,2013
14587,North Carolina,0.20600000000000002,0.251,2013
14588,North Carolina,0.175,0.246,2013
14589,North Carolina,0.23399999999999999,0.303,2013
14590,North Carolina,0.17,0.247,2013
14591,North Carolina,0.154,0.209,2013
14592,North Carolina,0.161,0.272,2013
14593,North Carolina,0.207,0.261,2013
14594,North Carolina,0.17,0.27,2013
14595,North Carolina,0.185,0.275,2013
14596,North Carolina,0.183,0.24,2013
14597,North Carolina,0.213,0.242,2013
14598,North Carolina,0.141,0.274,2013
14599,North Carolina,0.151,0.271,2013
14600,North Carolina,0.218,0.297,2013
14601,North Carolina,0.223,0.339,2013
14602,North Carolina,0.18,0.269,2013
14603,North Carolina,0.171,0.268,2013
14604,North Carolina,0.19,0.311,2013
14605,North Carolina,0.17,0.259,2013
14606,North Carolina,0.263,0.35,2013
14607,North Carolina,0.161,0.255,2013
14608,North Carolina,0.145,0.256,2013
14609,North Carolina,0.158,0.278,2013
14610,North Carolina,0.19,0.356,2013
14611,North Carolina,0.151,0.284,2013
14612,North Carolina,0.18100000000000002,0.298,2013
14613,North Carolina,0.11800000000000001,0.203,2013
14614,North Carolina,0.239,0.299,2013
14615,North Carolina,0.14400000000000002,0.196,2013
14616,North Carolina,0.233,0.271,2013
14617,North Carolina,0.22,0.27,2013
14618,North Carolina,0.198,0.271,2013
14619,North Carolina,0.193,0.269,2013
14620,North Carolina,0.17300000000000001,0.305,2013
14621,North Carolina,0.21899999999999997,0.293,2013
14622,North Carolina,0.141,0.271,2013
14623,North Carolina,0.16399999999999998,0.315,2013
14624,North Dakota,0.067,0.124,2013
14625,North Dakota,0.073,0.101,2013
14626,North Dakota,0.149,0.264,2013
14627,North Dakota,0.053,0.062,2013
14628,North Dakota,0.07,0.112,2013
14629,North Dakota,0.053,0.082,2013
14630,North Dakota,0.07,0.118,2013
14631,North Dakota,0.063,0.097,2013
14632,North Dakota,0.096,0.103,2013
14633,North Dakota,0.053,0.079,2013
14634,North Dakota,0.068,0.09,2013
14635,North Dakota,0.05,0.11,2013
14636,North Dakota,0.047,0.083,2013
14637,North Dakota,0.09,0.158,2013
14638,North Dakota,0.09,0.144,2013
14639,North Dakota,0.073,0.103,2013
14640,North Dakota,0.078,0.129,2013
14641,North Dakota,0.10400000000000001,0.11,2013
14642,North Dakota,0.08,0.125,2013
14643,North Dakota,0.061,0.082,2013
14644,North Dakota,0.065,0.102,2013
14645,North Dakota,0.076,0.153,2013
14646,North Dakota,0.057,0.09,2013
14647,North Dakota,0.06,0.082,2013
14648,North Dakota,0.078,0.148,2013
14649,North Dakota,0.07200000000000001,0.105,2013
14650,North Dakota,0.067,0.125,2013
14651,North Dakota,0.071,0.121,2013
14652,North Dakota,0.057,0.089,2013
14653,North Dakota,0.059000000000000004,0.101,2013
14654,North Dakota,0.057999999999999996,0.104,2013
14655,North Dakota,0.063,0.093,2013
14656,North Dakota,0.053,0.105,2013
14657,North Dakota,0.078,0.133,2013
14658,North Dakota,0.08800000000000001,0.118,2013
14659,North Dakota,0.08800000000000001,0.138,2013
14660,North Dakota,0.073,0.098,2013
14661,North Dakota,0.055999999999999994,0.093,2013
14662,North Dakota,0.075,0.115,2013
14663,North Dakota,0.17600000000000002,0.287,2013
14664,North Dakota,0.057,0.084,2013
14665,North Dakota,0.076,0.136,2013
14666,North Dakota,0.16399999999999998,0.255,2013
14667,North Dakota,0.042,0.08,2013
14668,North Dakota,0.054000000000000006,0.074,2013
14669,North Dakota,0.053,0.091,2013
14670,North Dakota,0.076,0.128,2013
14671,North Dakota,0.066,0.112,2013
14672,North Dakota,0.07,0.111,2013
14673,North Dakota,0.068,0.124,2013
14674,North Dakota,0.075,0.111,2013
14675,North Dakota,0.078,0.117,2013
14676,North Dakota,0.051,0.09,2013
14677,Ohio,0.18600000000000003,0.305,2013
14678,Ohio,0.17300000000000001,0.266,2013
14679,Ohio,0.151,0.277,2013
14680,Ohio,0.168,0.276,2013
14681,Ohio,0.205,0.286,2013
14682,Ohio,0.124,0.212,2013
14683,Ohio,0.153,0.258,2013
14684,Ohio,0.152,0.255,2013
14685,Ohio,0.146,0.226,2013
14686,Ohio,0.146,0.263,2013
14687,Ohio,0.142,0.252,2013
14688,Ohio,0.166,0.265,2013
14689,Ohio,0.132,0.222,2013
14690,Ohio,0.17300000000000001,0.276,2013
14691,Ohio,0.159,0.272,2013
14692,Ohio,0.166,0.287,2013
14693,Ohio,0.16399999999999998,0.283,2013
14694,Ohio,0.19,0.236,2013
14695,Ohio,0.142,0.243,2013
14696,Ohio,0.133,0.238,2013
14697,Ohio,0.099,0.169,2013
14698,Ohio,0.155,0.24,2013
14699,Ohio,0.139,0.221,2013
14700,Ohio,0.168,0.276,2013
14701,Ohio,0.179,0.229,2013
14702,Ohio,0.128,0.229,2013
14703,Ohio,0.162,0.263,2013
14704,Ohio,0.11199999999999999,0.206,2013
14705,Ohio,0.153,0.233,2013
14706,Ohio,0.166,0.298,2013
14707,Ohio,0.18600000000000003,0.234,2013
14708,Ohio,0.13699999999999998,0.232,2013
14709,Ohio,0.161,0.264,2013
14710,Ohio,0.158,0.28,2013
14711,Ohio,0.133,0.239,2013
14712,Ohio,0.175,0.296,2013
14713,Ohio,0.152,0.259,2013
14714,Ohio,0.136,0.241,2013
14715,Ohio,0.157,0.265,2013
14716,Ohio,0.18600000000000003,0.321,2013
14717,Ohio,0.17300000000000001,0.284,2013
14718,Ohio,0.145,0.25,2013
14719,Ohio,0.131,0.213,2013
14720,Ohio,0.161,0.26,2013
14721,Ohio,0.141,0.231,2013
14722,Ohio,0.146,0.26,2013
14723,Ohio,0.149,0.244,2013
14724,Ohio,0.187,0.26,2013
14725,Ohio,0.14300000000000002,0.227,2013
14726,Ohio,0.172,0.258,2013
14727,Ohio,0.166,0.276,2013
14728,Ohio,0.11800000000000001,0.202,2013
14729,Ohio,0.185,0.315,2013
14730,Ohio,0.115,0.2,2013
14731,Ohio,0.146,0.249,2013
14732,Ohio,0.174,0.318,2013
14733,Ohio,0.185,0.251,2013
14734,Ohio,0.18100000000000002,0.292,2013
14735,Ohio,0.136,0.252,2013
14736,Ohio,0.177,0.287,2013
14737,Ohio,0.161,0.283,2013
14738,Ohio,0.142,0.249,2013
14739,Ohio,0.135,0.24,2013
14740,Ohio,0.172,0.289,2013
14741,Ohio,0.146,0.245,2013
14742,Ohio,0.193,0.323,2013
14743,Ohio,0.156,0.244,2013
14744,Ohio,0.141,0.246,2013
14745,Ohio,0.107,0.194,2013
14746,Ohio,0.168,0.264,2013
14747,Ohio,0.16899999999999998,0.285,2013
14748,Ohio,0.136,0.238,2013
14749,Ohio,0.19399999999999998,0.307,2013
14750,Ohio,0.14800000000000002,0.255,2013
14751,Ohio,0.136,0.223,2013
14752,Ohio,0.159,0.251,2013
14753,Ohio,0.165,0.235,2013
14754,Ohio,0.16699999999999998,0.278,2013
14755,Ohio,0.145,0.254,2013
14756,Ohio,0.121,0.199,2013
14757,Ohio,0.136,0.237,2013
14758,Ohio,0.17600000000000002,0.315,2013
14759,Ohio,0.11599999999999999,0.192,2013
14760,Ohio,0.14800000000000002,0.244,2013
14761,Ohio,0.138,0.236,2013
14762,Ohio,0.142,0.25,2013
14763,Ohio,0.14800000000000002,0.222,2013
14764,Ohio,0.141,0.234,2013
14765,Oklahoma,0.191,0.313,2013
14766,Oklahoma,0.142,0.247,2013
14767,Oklahoma,0.177,0.286,2013
14768,Oklahoma,0.109,0.209,2013
14769,Oklahoma,0.147,0.24,2013
14770,Oklahoma,0.147,0.249,2013
14771,Oklahoma,0.171,0.26,2013
14772,Oklahoma,0.166,0.273,2013
14773,Oklahoma,0.126,0.203,2013
14774,Oklahoma,0.161,0.243,2013
14775,Oklahoma,0.177,0.28,2013
14776,Oklahoma,0.201,0.313,2013
14777,Oklahoma,0.13699999999999998,0.284,2013
14778,Oklahoma,0.151,0.216,2013
14779,Oklahoma,0.18,0.305,2013
14780,Oklahoma,0.18899999999999997,0.256,2013
14781,Oklahoma,0.15,0.251,2013
14782,Oklahoma,0.166,0.262,2013
14783,Oklahoma,0.162,0.257,2013
14784,Oklahoma,0.151,0.231,2013
14785,Oklahoma,0.17,0.302,2013
14786,Oklahoma,0.136,0.221,2013
14787,Oklahoma,0.134,0.242,2013
14788,Oklahoma,0.147,0.238,2013
14789,Oklahoma,0.158,0.252,2013
14790,Oklahoma,0.15,0.243,2013
14791,Oklahoma,0.132,0.219,2013
14792,Oklahoma,0.16,0.232,2013
14793,Oklahoma,0.16399999999999998,0.291,2013
14794,Oklahoma,0.11699999999999999,0.224,2013
14795,Oklahoma,0.172,0.268,2013
14796,Oklahoma,0.18600000000000003,0.302,2013
14797,Oklahoma,0.152,0.239,2013
14798,Oklahoma,0.16399999999999998,0.282,2013
14799,Oklahoma,0.17800000000000002,0.295,2013
14800,Oklahoma,0.16899999999999998,0.276,2013
14801,Oklahoma,0.113,0.2,2013
14802,Oklahoma,0.174,0.28,2013
14803,Oklahoma,0.188,0.285,2013
14804,Oklahoma,0.18600000000000003,0.295,2013
14805,Oklahoma,0.159,0.259,2013
14806,Oklahoma,0.14800000000000002,0.216,2013
14807,Oklahoma,0.14,0.241,2013
14808,Oklahoma,0.131,0.214,2013
14809,Oklahoma,0.21,0.315,2013
14810,Oklahoma,0.18100000000000002,0.276,2013
14811,Oklahoma,0.131,0.222,2013
14812,Oklahoma,0.145,0.253,2013
14813,Oklahoma,0.168,0.282,2013
14814,Oklahoma,0.147,0.256,2013
14815,Oklahoma,0.192,0.287,2013
14816,Oklahoma,0.152,0.229,2013
14817,Oklahoma,0.163,0.259,2013
14818,Oklahoma,0.19899999999999998,0.318,2013
14819,Oklahoma,0.17300000000000001,0.246,2013
14820,Oklahoma,0.19,0.285,2013
14821,Oklahoma,0.165,0.24,2013
14822,Oklahoma,0.17600000000000002,0.3,2013
14823,Oklahoma,0.158,0.256,2013
14824,Oklahoma,0.2,0.263,2013
14825,Oklahoma,0.17,0.275,2013
14826,Oklahoma,0.17,0.268,2013
14827,Oklahoma,0.166,0.268,2013
14828,Oklahoma,0.19399999999999998,0.344,2013
14829,Oklahoma,0.129,0.218,2013
14830,Oklahoma,0.138,0.222,2013
14831,Oklahoma,0.188,0.29,2013
14832,Oklahoma,0.192,0.314,2013
14833,Oklahoma,0.154,0.241,2013
14834,Oklahoma,0.10300000000000001,0.213,2013
14835,Oklahoma,0.149,0.254,2013
14836,Oklahoma,0.16899999999999998,0.244,2013
14837,Oklahoma,0.138,0.227,2013
14838,Oklahoma,0.15,0.248,2013
14839,Oklahoma,0.147,0.252,2013
14840,Oklahoma,0.152,0.227,2013
14841,Oklahoma,0.134,0.234,2013
14842,Oregon,0.16699999999999998,0.305,2013
14843,Oregon,0.161,0.222,2013
14844,Oregon,0.126,0.216,2013
14845,Oregon,0.15,0.269,2013
14846,Oregon,0.142,0.255,2013
14847,Oregon,0.17,0.279,2013
14848,Oregon,0.177,0.321,2013
14849,Oregon,0.166,0.281,2013
14850,Oregon,0.156,0.265,2013
14851,Oregon,0.17300000000000001,0.307,2013
14852,Oregon,0.14,0.219,2013
14853,Oregon,0.17800000000000002,0.291,2013
14854,Oregon,0.18600000000000003,0.323,2013
14855,Oregon,0.099,0.208,2013
14856,Oregon,0.161,0.276,2013
14857,Oregon,0.156,0.301,2013
14858,Oregon,0.177,0.31,2013
14859,Oregon,0.168,0.285,2013
14860,Oregon,0.179,0.298,2013
14861,Oregon,0.165,0.259,2013
14862,Oregon,0.153,0.266,2013
14863,Oregon,0.162,0.29,2013
14864,Oregon,0.14800000000000002,0.29,2013
14865,Oregon,0.14,0.268,2013
14866,Oregon,0.109,0.254,2013
14867,Oregon,0.159,0.245,2013
14868,Oregon,0.142,0.251,2013
14869,Oregon,0.16399999999999998,0.302,2013
14870,Oregon,0.142,0.264,2013
14871,Oregon,0.131,0.253,2013
14872,Oregon,0.166,0.275,2013
14873,Oregon,0.157,0.256,2013
14874,Oregon,0.141,0.25,2013
14875,Oregon,0.124,0.213,2013
14876,Oregon,0.149,0.278,2013
14877,Oregon,0.131,0.242,2013
14878,Pennsylvania,0.10300000000000001,0.189,2013
14879,Pennsylvania,0.14400000000000002,0.188,2013
14880,Pennsylvania,0.133,0.229,2013
14881,Pennsylvania,0.133,0.212,2013
14882,Pennsylvania,0.133,0.226,2013
14883,Pennsylvania,0.113,0.204,2013
14884,Pennsylvania,0.133,0.221,2013
14885,Pennsylvania,0.127,0.219,2013
14886,Pennsylvania,0.1,0.16,2013
14887,Pennsylvania,0.113,0.18,2013
14888,Pennsylvania,0.14400000000000002,0.239,2013
14889,Pennsylvania,0.154,0.272,2013
14890,Pennsylvania,0.129,0.229,2013
14891,Pennsylvania,0.149,0.19,2013
14892,Pennsylvania,0.095,0.149,2013
14893,Pennsylvania,0.149,0.235,2013
14894,Pennsylvania,0.13699999999999998,0.242,2013
14895,Pennsylvania,0.147,0.238,2013
14896,Pennsylvania,0.14,0.213,2013
14897,Pennsylvania,0.13699999999999998,0.236,2013
14898,Pennsylvania,0.115,0.179,2013
14899,Pennsylvania,0.14300000000000002,0.193,2013
14900,Pennsylvania,0.139,0.173,2013
14901,Pennsylvania,0.11699999999999999,0.22,2013
14902,Pennsylvania,0.147,0.228,2013
14903,Pennsylvania,0.154,0.258,2013
14904,Pennsylvania,0.15,0.257,2013
14905,Pennsylvania,0.11800000000000001,0.197,2013
14906,Pennsylvania,0.13,0.217,2013
14907,Pennsylvania,0.134,0.217,2013
14908,Pennsylvania,0.142,0.231,2013
14909,Pennsylvania,0.14300000000000002,0.22,2013
14910,Pennsylvania,0.138,0.241,2013
14911,Pennsylvania,0.12300000000000001,0.214,2013
14912,Pennsylvania,0.142,0.224,2013
14913,Pennsylvania,0.113,0.187,2013
14914,Pennsylvania,0.138,0.228,2013
14915,Pennsylvania,0.10800000000000001,0.193,2013
14916,Pennsylvania,0.11800000000000001,0.206,2013
