"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2013 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
29,26,Missouri,"Men, 16 to 19 years",148    ,59    ,39.6    ,48    ,32.5    ,11    ,17.9    ,11.0  ,–,24.8  
29,27,Missouri,"Men, 20 to 24 years",188    ,140    ,74.6    ,123    ,65.2    ,18    ,12.6    ,8.9  ,–,16.3  
29,28,Missouri,"Men, 25 to 34 years",406    ,359    ,88.6    ,339    ,83.7    ,20    ,5.5    ,4.0  ,–,7.0  
29,29,Missouri,"Men, 35 to 44 years",352    ,324    ,92.1    ,305    ,86.7    ,19    ,5.9    ,4.2  ,–,7.6  
29,30,Missouri,"Men, 45 to 54 years",424    ,355    ,83.6    ,339    ,79.9    ,16    ,4.5    ,3.1  ,–,5.9  
29,31,Missouri,"Men, 55 to 64 years",362    ,259    ,71.7    ,248    ,68.6    ,11    ,4.3    ,2.7  ,–,5.9  
29,32,Missouri,"Men, 65 years and over",376    ,91    ,24.2    ,84    ,22.2    ,7    ,8.0    ,4.3  ,–,11.7  
29,33,Missouri,"Women, 16 to 19 years",173    ,70    ,40.3    ,56    ,32.5    ,14    ,19.5    ,12.9  ,–,26.1  
29,34,Missouri,"Women, 20 to 24 years",190    ,136    ,71.8    ,123    ,64.6    ,14    ,10.0    ,6.6  ,–,13.4  
29,35,Missouri,"Women, 25 to 34 years",401    ,305    ,76.2    ,286    ,71.4    ,19    ,6.3    ,4.5  ,–,8.1  
29,36,Missouri,"Women, 35 to 44 years",362    ,282    ,77.8    ,268    ,74.1    ,13    ,4.8    ,3.2  ,–,6.4  
29,37,Missouri,"Women, 45 to 54 years",456    ,329    ,72.2    ,310    ,67.9    ,20    ,6.0    ,4.3  ,–,7.7  
29,38,Missouri,"Women, 55 to 64 years",381    ,234    ,61.6    ,221    ,58.0    ,14    ,5.8    ,3.8  ,–,7.8  
29,39,Missouri,"Women, 65 years and over",475    ,71    ,15.0    ,68    ,14.3    ,3    ,4.2    ,1.2  ,–,7.2  
29,40,Missouri,"White, 16 to 19 years",264    ,111    ,42.2    ,93    ,35.2    ,18    ,16.5    ,11.7  ,–,21.3  
29,41,Missouri,"White, 20 to 24 years",294    ,225    ,76.5    ,203    ,68.9    ,22    ,9.8    ,7.2  ,–,12.4  
29,42,Missouri,"White, 25 to 34 years",664    ,548    ,82.6    ,522    ,78.6    ,26    ,4.8    ,3.6  ,–,6.0  
29,43,Missouri,"White, 35 to 44 years",598    ,504    ,84.2    ,478    ,79.8    ,26    ,5.3    ,4.0  ,–,6.6  
29,44,Missouri,"White, 45 to 54 years",759    ,597    ,78.6    ,570    ,75.0    ,27    ,4.5    ,3.4  ,–,5.6  
29,45,Missouri,"White, 55 to 64 years",647    ,440    ,68.0    ,417    ,64.4    ,23    ,5.2    ,3.8  ,–,6.6  
29,46,Missouri,"White, 65 years and over",763    ,151    ,19.8    ,142    ,18.6    ,10    ,6.4    ,3.8  ,–,9.0  
29,48,Missouri,"Black or African American, 20 to 24 years",54    ,34    ,63.3    ,27    ,50.0    ,7    ,21.0    ,11.7  ,–,30.3  
29,49,Missouri,"Black or African American, 25 to 34 years",101    ,83    ,81.7    ,73    ,72.0    ,10    ,11.9    ,7.4  ,–,16.4  
29,50,Missouri,"Black or African American, 35 to 44 years",79    ,66    ,84.2    ,62    ,78.9    ,4    ,6.3    ,2.6  ,–,10.0  
29,51,Missouri,"Black or African American, 45 to 54 years",100    ,72    ,71.8    ,66    ,65.6    ,6    ,8.7    ,4.6  ,–,12.8  
29,52,Missouri,"Black or African American, 55 to 64 years",64    ,30    ,47.1    ,29    ,46.0    ,1    ,2.2    ,( 2 ),–,( 2 )
30,01,Montana,Total,801    ,512    ,63.9    ,484    ,60.4    ,28    ,5.5    ,4.8  ,–,6.2  
30,02,Montana,Men,399    ,271    ,68.0    ,254    ,63.9    ,17    ,6.2    ,5.2  ,–,7.2  
30,03,Montana,Women,402    ,241    ,59.8    ,229    ,57.0    ,11    ,4.7    ,3.8  ,–,5.6  
30,04,Montana,White,734    ,473    ,64.4    ,450    ,61.3    ,23    ,4.8    ,4.2  ,–,5.4  
30,05,Montana,"White, men",366    ,251    ,68.6    ,237    ,64.8    ,14    ,5.5    ,4.5  ,–,6.5  
30,06,Montana,"White, women",369    ,222    ,60.3    ,213    ,57.9    ,9    ,4.0    ,3.1  ,–,4.9  
30,13,Montana,Hispanic or Latino ethnicity,20    ,13    ,62.2    ,12    ,57.9    ,1    ,7.0    ,2.5  ,–,11.5  
30,16,Montana,"Married men, spouse present",215    ,152    ,70.8    ,148    ,68.6    ,5    ,3.1    ,2.2  ,–,4.0  
30,17,Montana,"Married women, spouse present",218    ,134    ,61.5    ,130    ,59.6    ,4    ,3.1    ,2.1  ,–,4.1  
30,18,Montana,Women who maintain families,36    ,24    ,66.2    ,23    ,62.2    ,1    ,6.0    ,2.8  ,–,9.2  
30,19,Montana,"Total, 16 to 19 years",45    ,18    ,39.5    ,15    ,33.7    ,3    ,14.6    ,8.7  ,–,20.5  
30,20,Montana,"Total, 20 to 24 years",58    ,45    ,76.8    ,41    ,70.5    ,4    ,8.2    ,5.4  ,–,11.0  
30,21,Montana,"Total, 25 to 34 years",141    ,116    ,81.8    ,110    ,78.0    ,5    ,4.7    ,3.4  ,–,6.0  
30,22,Montana,"Total, 35 to 44 years",114    ,96    ,84.6    ,91    ,79.8    ,5    ,5.6    ,4.0  ,–,7.2  
30,23,Montana,"Total, 45 to 54 years",128    ,102    ,80.2    ,98    ,76.5    ,5    ,4.6    ,3.2  ,–,6.0  
30,24,Montana,"Total, 55 to 64 years",142    ,93    ,65.4    ,89    ,62.4    ,4    ,4.6    ,3.2  ,–,6.0  
30,25,Montana,"Total, 65 years and over",172    ,42    ,24.3    ,40    ,23.2    ,2    ,4.3    ,2.2  ,–,6.4  
30,27,Montana,"Men, 20 to 24 years",28    ,22    ,79.3    ,20    ,70.4    ,3    ,11.2    ,6.6  ,–,15.8  
30,28,Montana,"Men, 25 to 34 years",73    ,66    ,90.3    ,63    ,85.7    ,3    ,5.1    ,3.3  ,–,6.9  
30,29,Montana,"Men, 35 to 44 years",57    ,51    ,89.0    ,48    ,83.6    ,3    ,6.1    ,3.9  ,–,8.3  
30,30,Montana,"Men, 45 to 54 years",65    ,55    ,83.7    ,52    ,79.5    ,3    ,5.0    ,3.0  ,–,7.0  
30,31,Montana,"Men, 55 to 64 years",66    ,44    ,66.4    ,42    ,62.8    ,2    ,5.4    ,3.1  ,–,7.7  
30,32,Montana,"Men, 65 years and over",84    ,23    ,27.4    ,22    ,26.3    ,1    ,4.3    ,1.5  ,–,7.1  
30,34,Montana,"Women, 20 to 24 years",30    ,22    ,74.4    ,21    ,70.6    ,1    ,5.2    ,2.1  ,–,8.3  
30,35,Montana,"Women, 25 to 34 years",68    ,49    ,72.6    ,47    ,69.6    ,2    ,4.1    ,2.2  ,–,6.0  
30,36,Montana,"Women, 35 to 44 years",57    ,45    ,80.2    ,43    ,76.1    ,2    ,5.1    ,2.9  ,–,7.3  
30,37,Montana,"Women, 45 to 54 years",62    ,48    ,76.5    ,46    ,73.3    ,2    ,4.2    ,2.3  ,–,6.1  
30,38,Montana,"Women, 55 to 64 years",76    ,49    ,64.5    ,47    ,62.0    ,2    ,3.9    ,2.1  ,–,5.7  
30,39,Montana,"Women, 65 years and over",88    ,19    ,21.2    ,18    ,20.3    ,1    ,4.2    ,1.1  ,–,7.3  
30,40,Montana,"White, 16 to 19 years",41    ,17    ,40.5    ,14    ,35.0    ,2    ,13.7    ,7.8  ,–,19.6  
30,41,Montana,"White, 20 to 24 years",52    ,40    ,78.1    ,37    ,72.4    ,3    ,7.3    ,4.5  ,–,10.1  
30,42,Montana,"White, 25 to 34 years",125    ,105    ,84.0    ,102    ,81.4    ,3    ,3.1    ,2.0  ,–,4.2  
30,43,Montana,"White, 35 to 44 years",99    ,86    ,86.3    ,81    ,81.9    ,4    ,5.1    ,3.5  ,–,6.7  
30,44,Montana,"White, 45 to 54 years",120    ,98    ,81.6    ,93    ,78.0    ,4    ,4.4    ,3.0  ,–,5.8  
30,45,Montana,"White, 55 to 64 years",133    ,88    ,65.9    ,84    ,63.0    ,4    ,4.4    ,3.0  ,–,5.8  
30,46,Montana,"White, 65 years and over",164    ,40    ,24.3    ,38    ,23.2    ,2    ,4.3    ,2.2  ,–,6.4  
31,01,Nebraska,Total,"1,424    ","1,030    ",72.3    ,988    ,69.4    ,42    ,4.1    ,3.6  ,–,4.6  
31,02,Nebraska,Men,700    ,550    ,78.7    ,528    ,75.5    ,22    ,4.0    ,3.4  ,–,4.6  
31,03,Nebraska,Women,724    ,479    ,66.2    ,460    ,63.5    ,20    ,4.1    ,3.4  ,–,4.8  
31,04,Nebraska,White,"1,292    ",934    ,72.3    ,901    ,69.7    ,33    ,3.5    ,3.0  ,–,4.0  
31,05,Nebraska,"White, men",635    ,497    ,78.3    ,479    ,75.4    ,18    ,3.6    ,3.0  ,–,4.2  
31,06,Nebraska,"White, women",657    ,437    ,66.4    ,422    ,64.2    ,15    ,3.4    ,2.7  ,–,4.1  
31,07,Nebraska,Black or African American,60    ,45    ,75.2    ,40    ,67.6    ,5    ,10.1    ,7.0  ,–,13.2  
31,08,Nebraska,"Black or African American, men",31    ,24    ,79.1    ,22    ,72.3    ,2    ,8.6    ,4.6  ,–,12.6  
31,09,Nebraska,"Black or African American, women",29    ,21    ,71.1    ,18    ,62.7    ,2    ,11.8    ,6.8  ,–,16.8  
31,10,Nebraska,Asian,36    ,24    ,67.9    ,24    ,66.0    ,1    ,2.8    ,0.5  ,–,5.1  
31,13,Nebraska,Hispanic or Latino ethnicity,140    ,106    ,75.5    ,97    ,69.7    ,8    ,7.7    ,5.3  ,–,10.1  
31,14,Nebraska,"Hispanic or Latino ethnicity, men",74    ,64    ,86.0    ,59    ,79.9    ,5    ,7.1    ,4.3  ,–,9.9  
31,15,Nebraska,"Hispanic or Latino ethnicity, women",66    ,42    ,63.6    ,38    ,58.2    ,4    ,8.5    ,4.8  ,–,12.2  
31,16,Nebraska,"Married men, spouse present",390    ,317    ,81.4    ,308    ,79.0    ,9    ,2.9    ,2.2  ,–,3.6  
31,17,Nebraska,"Married women, spouse present",383    ,269    ,70.1    ,263    ,68.7    ,6    ,2.1    ,1.4  ,–,2.8  
31,18,Nebraska,Women who maintain families,68    ,51    ,75.9    ,46    ,68.1    ,5    ,10.3    ,6.9  ,–,13.7  
31,19,Nebraska,"Total, 16 to 19 years",88    ,46    ,52.5    ,41    ,47.0    ,5    ,10.6    ,7.0  ,–,14.2  
31,20,Nebraska,"Total, 20 to 24 years",136    ,111    ,81.6    ,103    ,75.7    ,8    ,7.3    ,5.4  ,–,9.2  
31,21,Nebraska,"Total, 25 to 34 years",248    ,217    ,87.6    ,207    ,83.5    ,10    ,4.6    ,3.5  ,–,5.7  
31,22,Nebraska,"Total, 35 to 44 years",228    ,204    ,89.4    ,197    ,86.5    ,7    ,3.3    ,2.3  ,–,4.3  
31,23,Nebraska,"Total, 45 to 54 years",238    ,207    ,86.7    ,201    ,84.1    ,6    ,2.9    ,2.0  ,–,3.8  
31,24,Nebraska,"Total, 55 to 64 years",225    ,173    ,76.9    ,169    ,75.2    ,4    ,2.1    ,1.3  ,–,2.9  
31,25,Nebraska,"Total, 65 years and over",261    ,72    ,27.8    ,70    ,26.8    ,3    ,3.5    ,1.8  ,–,5.2  
31,26,Nebraska,"Men, 16 to 19 years",45    ,24    ,54.3    ,22    ,49.7    ,2    ,8.5    ,4.0  ,–,13.0  
31,27,Nebraska,"Men, 20 to 24 years",68    ,58    ,85.0    ,53    ,78.3    ,5    ,7.8    ,5.0  ,–,10.6  
31,28,Nebraska,"Men, 25 to 34 years",122    ,116    ,94.8    ,111    ,91.0    ,5    ,4.0    ,2.6  ,–,5.4  
31,29,Nebraska,"Men, 35 to 44 years",118    ,112    ,94.8    ,107    ,91.2    ,4    ,3.8    ,2.4  ,–,5.2  
31,30,Nebraska,"Men, 45 to 54 years",120    ,110    ,91.7    ,107    ,88.5    ,4    ,3.5    ,2.1  ,–,4.9  
31,31,Nebraska,"Men, 55 to 64 years",109    ,90    ,82.5    ,89    ,81.3    ,1    ,1.4    ,0.5  ,–,2.3  
31,32,Nebraska,"Men, 65 years and over",118    ,40    ,34.4    ,39    ,33.1    ,2    ,3.8    ,1.5  ,–,6.1  
31,33,Nebraska,"Women, 16 to 19 years",43    ,22    ,50.6    ,19    ,44.1    ,3    ,12.9    ,7.1  ,–,18.7  
31,34,Nebraska,"Women, 20 to 24 years",67    ,53    ,78.2    ,49    ,72.9    ,4    ,6.8    ,4.1  ,–,9.5  
31,35,Nebraska,"Women, 25 to 34 years",126    ,101    ,80.6    ,96    ,76.2    ,5    ,5.4    ,3.7  ,–,7.1  
31,36,Nebraska,"Women, 35 to 44 years",110    ,92    ,83.6    ,90    ,81.4    ,2    ,2.6    ,1.3  ,–,3.9  
31,37,Nebraska,"Women, 45 to 54 years",118    ,96    ,81.5    ,94    ,79.7    ,2    ,2.3    ,1.1  ,–,3.5  
31,38,Nebraska,"Women, 55 to 64 years",116    ,83    ,71.6    ,81    ,69.5    ,2    ,2.9    ,1.5  ,–,4.3  
31,39,Nebraska,"Women, 65 years and over",143    ,32    ,22.3    ,31    ,21.6    ,1    ,3.0    ,0.7  ,–,5.3  
31,40,Nebraska,"White, 16 to 19 years",77    ,40    ,52.9    ,37    ,48.9    ,3    ,7.6    ,4.3  ,–,10.9  
31,41,Nebraska,"White, 20 to 24 years",115    ,95    ,82.1    ,89    ,76.9    ,6    ,6.3    ,4.3  ,–,8.3  
31,42,Nebraska,"White, 25 to 34 years",216    ,193    ,89.2    ,186    ,86.1    ,7    ,3.5    ,2.5  ,–,4.5  
31,43,Nebraska,"White, 35 to 44 years",202    ,182    ,89.9    ,177    ,87.2    ,5    ,3.0    ,2.0  ,–,4.0  
31,44,Nebraska,"White, 45 to 54 years",216    ,189    ,87.5    ,183    ,85.0    ,6    ,2.9    ,2.0  ,–,3.8  
31,45,Nebraska,"White, 55 to 64 years",215    ,165    ,77.0    ,162    ,75.4    ,4    ,2.1    ,1.3  ,–,2.9  
31,46,Nebraska,"White, 65 years and over",252    ,70    ,27.7    ,67    ,26.7    ,3    ,3.6    ,1.9  ,–,5.3  
31,63,Nebraska,"Hispanic or Latino ethnicity, 25 to 34 years",30    ,26    ,85.3    ,24    ,79.1    ,2    ,7.3    ,2.9  ,–,11.7  
31,64,Nebraska,"Hispanic or Latino ethnicity, 35 to 44 years",31    ,26    ,84.0    ,24    ,78.8    ,2    ,6.1    ,2.1  ,–,10.1  
32,01,Nevada,Total,"2,163    ","1,384    ",64.0    ,"1,249    ",57.7    ,136    ,9.8    ,9.0  ,–,10.6  
32,02,Nevada,Men,"1,076    ",758    ,70.5    ,683    ,63.5    ,75    ,9.9    ,8.8  ,–,11.0  
32,03,Nevada,Women,"1,087    ",626    ,57.6    ,566    ,52.0    ,60    ,9.6    ,8.4  ,–,10.8  
32,04,Nevada,White,"1,657    ","1,074    ",64.8    ,977    ,59.0    ,97    ,9.0    ,8.1  ,–,9.9  
32,05,Nevada,"White, men",846    ,605    ,71.6    ,550    ,65.0    ,55    ,9.1    ,7.9  ,–,10.3  
32,06,Nevada,"White, women",811    ,468    ,57.8    ,427    ,52.7    ,41    ,8.8    ,7.5  ,–,10.1  
32,07,Nevada,Black or African American,187    ,115    ,61.2    ,97    ,51.9    ,17    ,15.1    ,12.4  ,–,17.8  
32,08,Nevada,"Black or African American, men",87    ,56    ,64.0    ,47    ,54.1    ,9    ,15.4    ,11.5  ,–,19.3  
32,09,Nevada,"Black or African American, women",100    ,59    ,58.7    ,50    ,50.0    ,9    ,14.8    ,11.1  ,–,18.5  
32,10,Nevada,Asian,178    ,105    ,59.0    ,97    ,54.9    ,7    ,6.9    ,4.9  ,–,8.9  
32,11,Nevada,"Asian, men",74    ,50    ,67.0    ,45    ,60.7    ,5    ,9.4    ,6.0  ,–,12.8  
32,12,Nevada,"Asian, women",103    ,55    ,53.2    ,52    ,50.7    ,3    ,4.6    ,2.3  ,–,6.9  
32,13,Nevada,Hispanic or Latino ethnicity,503    ,357    ,71.1    ,318    ,63.2    ,39    ,11.0    ,9.6  ,–,12.4  
32,14,Nevada,"Hispanic or Latino ethnicity, men",247    ,202    ,82.1    ,179    ,72.7    ,23    ,11.4    ,9.5  ,–,13.3  
32,15,Nevada,"Hispanic or Latino ethnicity, women",256    ,155    ,60.5    ,138    ,54.1    ,16    ,10.6    ,8.5  ,–,12.7  
32,16,Nevada,"Married men, spouse present",518    ,379    ,73.2    ,356    ,68.8    ,23    ,6.1    ,4.8  ,–,7.4  
32,17,Nevada,"Married women, spouse present",495    ,275    ,55.6    ,257    ,52.0    ,18    ,6.4    ,4.9  ,–,7.9  
32,18,Nevada,Women who maintain families,149    ,107    ,71.8    ,95    ,63.7    ,12    ,11.4    ,8.2  ,–,14.6  
32,19,Nevada,"Total, 16 to 19 years",143    ,48    ,33.8    ,34    ,24.0    ,14    ,29.0    ,21.4  ,–,36.6  
32,20,Nevada,"Total, 20 to 24 years",212    ,166    ,78.6    ,144    ,67.9    ,23    ,13.6    ,10.8  ,–,16.4  
32,21,Nevada,"Total, 25 to 34 years",372    ,302    ,81.2    ,277    ,74.5    ,25    ,8.3    ,6.7  ,–,9.9  
32,22,Nevada,"Total, 35 to 44 years",359    ,300    ,83.4    ,277    ,77.0    ,23    ,7.7    ,6.1  ,–,9.3  
32,23,Nevada,"Total, 45 to 54 years",384    ,298    ,77.8    ,272    ,70.8    ,27    ,9.0    ,7.3  ,–,10.7  
32,24,Nevada,"Total, 55 to 64 years",323    ,200    ,61.9    ,182    ,56.3    ,18    ,9.0    ,6.9  ,–,11.1  
32,25,Nevada,"Total, 65 years and over",371    ,69    ,18.7    ,63    ,17.1    ,6    ,8.9    ,5.4  ,–,12.4  
32,26,Nevada,"Men, 16 to 19 years",73    ,26    ,36.5    ,19    ,26.2    ,7    ,28.2    ,18.0  ,–,38.4  
32,27,Nevada,"Men, 20 to 24 years",103    ,87    ,84.2    ,74    ,71.5    ,13    ,15.1    ,11.0  ,–,19.2  
32,28,Nevada,"Men, 25 to 34 years",190    ,170    ,89.4    ,157    ,82.6    ,13    ,7.7    ,5.6  ,–,9.8  
32,29,Nevada,"Men, 35 to 44 years",182    ,168    ,92.0    ,156    ,85.7    ,12    ,6.9    ,4.9  ,–,8.9  
32,30,Nevada,"Men, 45 to 54 years",192    ,162    ,84.3    ,146    ,76.2    ,16    ,9.6    ,7.2  ,–,12.0  
32,31,Nevada,"Men, 55 to 64 years",159    ,106    ,66.9    ,95    ,59.9    ,11    ,10.4    ,7.3  ,–,13.5  
32,32,Nevada,"Men, 65 years and over",177    ,39    ,22.0    ,36    ,20.1    ,3    ,8.8    ,4.1  ,–,13.5  
32,33,Nevada,"Women, 16 to 19 years",70    ,22    ,31.1    ,15    ,21.8    ,7    ,29.9    ,18.4  ,–,41.4  
32,34,Nevada,"Women, 20 to 24 years",108    ,79    ,73.2    ,70    ,64.5    ,9    ,11.9    ,8.1  ,–,15.7  
32,35,Nevada,"Women, 25 to 34 years",182    ,132    ,72.6    ,120    ,66.0    ,12    ,9.0    ,6.4  ,–,11.6  
32,36,Nevada,"Women, 35 to 44 years",177    ,132    ,74.6    ,120    ,68.1    ,11    ,8.6    ,6.1  ,–,11.1  
32,37,Nevada,"Women, 45 to 54 years",192    ,137    ,71.3    ,125    ,65.4    ,11    ,8.3    ,5.9  ,–,10.7  
32,38,Nevada,"Women, 55 to 64 years",164    ,94    ,57.1    ,87    ,52.8    ,7    ,7.5    ,4.7  ,–,10.3  
32,39,Nevada,"Women, 65 years and over",194    ,30    ,15.7    ,28    ,14.3    ,3    ,9.1    ,3.7  ,–,14.5  
32,40,Nevada,"White, 16 to 19 years",100    ,36    ,36.2    ,26    ,26.3    ,10    ,27.2    ,18.6  ,–,35.8  
32,41,Nevada,"White, 20 to 24 years",152    ,124    ,81.8    ,110    ,72.2    ,15    ,11.8    ,8.8  ,–,14.8  
32,42,Nevada,"White, 25 to 34 years",278    ,226    ,81.3    ,208    ,75.1    ,17    ,7.6    ,5.8  ,–,9.4  
32,43,Nevada,"White, 35 to 44 years",272    ,230    ,84.4    ,216    ,79.2    ,14    ,6.2    ,4.6  ,–,7.8  
32,44,Nevada,"White, 45 to 54 years",301    ,232    ,77.3    ,212    ,70.6    ,20    ,8.7    ,6.8  ,–,10.6  
32,45,Nevada,"White, 55 to 64 years",255    ,166    ,64.9    ,151    ,59.0    ,15    ,9.1    ,6.8  ,–,11.4  
32,46,Nevada,"White, 65 years and over",299    ,60    ,19.9    ,54    ,18.0    ,6    ,9.5    ,5.6  ,–,13.4  
32,48,Nevada,"Black or African American, 20 to 24 years",25    ,18    ,74.1    ,14    ,57.8    ,4    ,22.0    ,14.0  ,–,30.0  
32,49,Nevada,"Black or African American, 25 to 34 years",34    ,29    ,83.2    ,25    ,73.6    ,3    ,11.5    ,6.8  ,–,16.2  
32,50,Nevada,"Black or African American, 35 to 44 years",32    ,26    ,80.8    ,22    ,70.6    ,3    ,12.5    ,7.4  ,–,17.6  
32,51,Nevada,"Black or African American, 45 to 54 years",31    ,24    ,76.4    ,19    ,63.3    ,4    ,17.2    ,10.9  ,–,23.5  
32,55,Nevada,"Asian, 20 to 24 years",18    ,13    ,72.9    ,12    ,68.5    ,1    ,6.1    ,0.6  ,–,11.6  
32,56,Nevada,"Asian, 25 to 34 years",25    ,19    ,74.3    ,16    ,64.0    ,3    ,13.9    ,7.1  ,–,20.7  
32,57,Nevada,"Asian, 35 to 44 years",31    ,24    ,77.9    ,22    ,72.4    ,2    ,7.0    ,2.7  ,–,11.3  
32,58,Nevada,"Asian, 45 to 54 years",30    ,25    ,82.5    ,24    ,80.9    ,( 3 ),2.0    ,( 2 ),–,( 2 )
32,59,Nevada,"Asian, 55 to 64 years",30    ,17    ,56.5    ,16    ,53.7    ,1    ,5.0    ,0.7  ,–,9.3  
32,61,Nevada,"Hispanic or Latino ethnicity, 16 to 19 years",57    ,20    ,35.2    ,14    ,24.5    ,6    ,30.2    ,20.4  ,–,40.0  
32,62,Nevada,"Hispanic or Latino ethnicity, 20 to 24 years",70    ,57    ,81.8    ,48    ,69.6    ,8    ,14.9    ,10.8  ,–,19.0  
32,63,Nevada,"Hispanic or Latino ethnicity, 25 to 34 years",114    ,89    ,78.5    ,80    ,70.3    ,9    ,10.4    ,7.7  ,–,13.1  
32,64,Nevada,"Hispanic or Latino ethnicity, 35 to 44 years",116    ,94    ,81.6    ,87    ,75.2    ,7    ,7.8    ,5.5  ,–,10.1  
32,65,Nevada,"Hispanic or Latino ethnicity, 45 to 54 years",81    ,65    ,80.4    ,59    ,72.5    ,6    ,9.9    ,6.8  ,–,13.0  
32,66,Nevada,"Hispanic or Latino ethnicity, 55 to 64 years",41    ,27    ,66.9    ,26    ,62.6    ,2    ,6.5    ,2.6  ,–,10.4  
33,01,New Hampshire,Total,"1,072    ",743    ,69.3    ,704    ,65.7    ,39    ,5.2    ,4.8  ,–,5.6  
33,02,New Hampshire,Men,525    ,390    ,74.3    ,368    ,70.1    ,22    ,5.7    ,5.1  ,–,6.3  
33,03,New Hampshire,Women,547    ,353    ,64.5    ,336    ,61.4    ,17    ,4.8    ,4.2  ,–,5.4  
33,04,New Hampshire,White,"1,020    ",708    ,69.4    ,672    ,65.8    ,37    ,5.2    ,4.8  ,–,5.6  
33,05,New Hampshire,"White, men",500    ,371    ,74.2    ,350    ,70.0    ,21    ,5.7    ,5.1  ,–,6.3  
33,06,New Hampshire,"White, women",520    ,337    ,64.8    ,322    ,61.8    ,16    ,4.6    ,4.0  ,–,5.2  
33,07,New Hampshire,Black or African American,14    ,9    ,64.6    ,8    ,56.4    ,1    ,12.6    ,7.0  ,–,18.2  
33,10,New Hampshire,Asian,24    ,16    ,67.4    ,15    ,65.7    ,( 3 ),2.6    ,0.6  ,–,4.6  
33,11,New Hampshire,"Asian, men",11    ,9    ,76.8    ,9    ,76.3    ,( 3 ),0.6    ,( 2 ),–,( 2 )
33,12,New Hampshire,"Asian, women",12    ,7    ,58.6    ,7    ,55.7    ,( 3 ),5.0    ,0.9  ,–,9.1  
33,13,New Hampshire,Hispanic or Latino ethnicity,29    ,23    ,82.3    ,22    ,77.3    ,1    ,6.1    ,3.6  ,–,8.6  
33,14,New Hampshire,"Hispanic or Latino ethnicity, men",15    ,13    ,87.3    ,12    ,81.9    ,1    ,6.2    ,2.8  ,–,9.6  
33,15,New Hampshire,"Hispanic or Latino ethnicity, women",14    ,11    ,76.9    ,10    ,72.3    ,1    ,6.0    ,2.3  ,–,9.7  
33,16,New Hampshire,"Married men, spouse present",292    ,225    ,77.0    ,217    ,74.3    ,8    ,3.5    ,2.9  ,–,4.1  
33,17,New Hampshire,"Married women, spouse present",293    ,196    ,66.9    ,190    ,64.8    ,6    ,3.2    ,2.6  ,–,3.8  
33,18,New Hampshire,Women who maintain families,46    ,34    ,72.8    ,31    ,68.3    ,2    ,6.2    ,4.0  ,–,8.4  
33,19,New Hampshire,"Total, 16 to 19 years",65    ,32    ,48.9    ,27    ,41.3    ,5    ,15.6    ,12.1  ,–,19.1  
33,20,New Hampshire,"Total, 20 to 24 years",83    ,64    ,76.9    ,57    ,68.9    ,7    ,10.4    ,8.4  ,–,12.4  
33,21,New Hampshire,"Total, 25 to 34 years",155    ,132    ,85.1    ,126    ,81.6    ,6    ,4.2    ,3.3  ,–,5.1  
33,22,New Hampshire,"Total, 35 to 44 years",168    ,148    ,87.9    ,141    ,84.3    ,6    ,4.1    ,3.3  ,–,4.9  
33,23,New Hampshire,"Total, 45 to 54 years",210    ,181    ,86.4    ,172    ,82.2    ,9    ,4.9    ,4.1  ,–,5.7  
33,24,New Hampshire,"Total, 55 to 64 years",196    ,142    ,72.5    ,137    ,69.8    ,5    ,3.8    ,3.0  ,–,4.6  
33,25,New Hampshire,"Total, 65 years and over",196    ,45    ,22.9    ,43    ,22.1    ,1    ,3.3    ,1.9  ,–,4.7  
33,26,New Hampshire,"Men, 16 to 19 years",32    ,15    ,45.5    ,12    ,38.5    ,2    ,15.5    ,10.3  ,–,20.7  
